prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5
"AUT Prompt:book
Response:a foot stool
Score:
",28,book,a foot stool,2.8,uses,0.1409991664956232,0.26387578851958576,0.3822961972917441,0.4741017680092142,0.5632344687639572,3.5,3.5931321685201465,3.4094030225080805,3.4850386367555006,3.5665320460474703
"AUT Prompt:rope
Response:measuring
Score:
",20,rope,measuring,2.0,uses,0.1723577535148185,0.2752851219828151,0.35405347297115,0.4317835892351078,0.49886076804561474,1.3,1.1878318947352102,1.3017769345676955,1.3554633509266667,1.4421282138085354
"AUT Prompt:shoe
Response:shield hands from heat
Score:
",37,shoe,shield hands from heat,3.7,uses,0.1873113824792117,0.33516363464864274,0.415039782163855,0.4939349182179663,0.571156214609486,3.5,3.2794327354093373,3.4181089288600024,3.4631347684792515,3.5086795235250277
"AUT Prompt:rope
Response:to dry your clothes on
Score:
",16,rope,to dry your clothes on,1.6,uses,0.08167455254433009,0.15576605722034303,0.22718304598921196,0.29842398782818036,0.36790468524477005,2.7,2.319472914712325,2.124736155197579,1.9278519137781067,1.9981339993561777
"AUT Prompt:book
Response:step stool
Score:
",28,book,step stool,2.8,uses,0.18981920736644484,0.31234567622780335,0.4117082259173035,0.4871640051384435,0.5583709304273883,3.0,3.196139210795408,3.0281314748087054,2.977307900288588,2.9546964967914087
"AUT Prompt:brick
Response:paintbrush
Score:
",40,brick,paintbrush,4.0,uses,0.09397307254852641,0.18130370416996927,0.2620310502612793,0.3401908526142424,0.41829953954618343,2.2,2.248168145279355,2.325753291286207,2.4806633633390955,2.390909537151672
"AUT Prompt:paperclip
Response:Worm hook
Score:
",27,paperclip,Worm hook,2.7,uses,0.20496295981464885,0.3964041152316693,0.5842642607134718,0.7338501411507181,0.7802108949941178,2.2,2.1034111160500255,2.230927465149196,2.2450070099503843,2.2720430564187195
"AUT Prompt:brick
Response:step up on
Score:
",12,brick,step up on,1.2,uses,0.16308773034336094,0.32343278407802123,0.46934927513179225,0.5856319151004913,0.6946387383601222,1.0,1.2478800258170186,1.2640836595489728,1.2513592555008581,1.3217626171937868
"AUT Prompt:box
Response:using it as a shield
Score:
",16,box,using it as a shield,1.6,uses,0.14520907188446452,0.2811279575650135,0.415550222889129,0.5013505637292953,0.5692723933135537,2.0,1.8549569169237288,1.7401353857653115,1.6648113134563545,1.6809411364321185
"AUT Prompt:box
Response:House/Living
Score:
",10,box,House/Living,1.0,uses,0.39854606159148454,0.6068325705863691,0.7527139000029436,0.8294514208930827,0.8820333958181668,1.0,1.1029706639478605,1.1217756422213299,1.1567674438206923,1.1712676296760374
"AUT Prompt:brick
Response:substitute for sandpaper or other abrasive material
Score:
",25,brick,substitute for sandpaper or other abrasive material,2.5,uses,0.11516352547446955,0.20247370665682657,0.2852778482169296,0.3629684643026112,0.43977790658504046,2.0,2.2156086897009772,2.443284443365262,2.3912112740737523,2.3752807623618826
"AUT Prompt:tire
Response:water tube
Score:
",30,tire,water tube,3.0,uses,0.18041704343723755,0.3547903043005449,0.4216121847790217,0.4827789493219522,0.5413207288314336,3.0,3.2457412995079973,3.238491699617388,3.2969635314645678,3.372994253615136
"AUT Prompt:paperclip
Response:To hold hair in place
Score:
",23,paperclip,To hold hair in place,2.3,uses,0.3440903881063406,0.5524214960169445,0.6927030326118213,0.8256892612759703,0.8641585596748921,2.5,2.3114382682311354,2.2888705432942418,2.2906630632455034,2.2643688220106992
"AUT Prompt:brick
Response:to crush someone with
Score:
",20,brick,to crush someone with,2.0,uses,0.15406697014902107,0.2681859148448164,0.37970807076694135,0.48596383723603764,0.5817764639337908,1.5,1.7127608841087525,1.7090129487424959,1.5539875980216846,1.5121584412514648
"AUT Prompt:knife
Response:make a trap so the knife falls on subject
Score:
",20,knife,make a trap so the knife falls on subject,2.0,uses,0.2075032659328139,0.3735790274599853,0.4696671562881309,0.5389749926752527,0.6063551301982244,2.0,1.8666340324377872,1.7916252146611993,1.8569981112230802,1.7951026848217613
"AUT Prompt:paperclip
Response:unlock a door
Score:
",23,paperclip,unlock a door,2.3,uses,0.4369106137514315,0.5933199434259032,0.7325654735969771,0.7999585358697696,0.8407632198795594,2.0,2.1318085894528886,2.1447703648258427,2.1578477932184286,2.1404803991880734
"AUT Prompt:knife
Response:dig in gardens
Score:
",12,knife,dig in gardens,1.2,uses,0.21793191096559406,0.40408527633920865,0.578852804270672,0.7108072399807555,0.8388529460671532,1.0,1.3224748917902762,1.3760733611743365,1.3619510831758728,1.4593452980444537
"AUT Prompt:paperclip
Response:minature sign holder
Score:
",23,paperclip,minature sign holder,2.3,uses,0.2447909984641046,0.38849295077078805,0.5147387102088737,0.6169986579878018,0.6983113793784124,2.5,2.3150520466052575,2.483043636973102,2.4361326313148055,2.4202810856445565
"AUT Prompt:brick
Response:break a window
Score:
",16,brick,break a window,1.6,uses,0.20931564566141295,0.37339047151596755,0.5283067417589349,0.6567172437324491,0.7604993821457953,1.0,1.2197094440953593,1.2432531782053378,1.2347957143907282,1.2982801782746547
"AUT Prompt:box
Response:box can be used during moving to pack things
Score:
",10,box,box can be used during moving to pack things,1.0,uses,0.5881884083757902,0.750333600088084,0.8243025255619819,0.8971461985476843,0.926366884426847,1.0,1.064829240631071,1.076958811408734,1.1113075876183534,1.1298769000050906
"AUT Prompt:knife
Response:to slice
Score:
",10,knife,to slice,1.0,uses,0.9692386331204953,0.9906662838675858,0.9957388187982817,0.9978669773561544,0.9988532916477492,1.0,1.0064888604051718,1.0074746530613807,1.0085250656472686,1.0092078602235437
"AUT Prompt:brick
Response:bathtub
Score:
",23,brick,bathtub,2.3,uses,0.14447313581907123,0.2659962492857658,0.37753000411523935,0.46687135879312625,0.5551861654165823,1.7,1.6086279496098161,1.517449940736124,1.4184297763746552,1.4791270750680687
"AUT Prompt:box
Response:unfold and use it as a breakdance ground
Score:
",20,box,unfold and use it as a breakdance ground,2.0,uses,0.15483544053587425,0.24968214764775049,0.33946870592378764,0.42680218457022767,0.49062802169513664,2.0,2.379869798483491,2.464541488370672,2.4308725403648324,2.439865336912182
"AUT Prompt:brick
Response:decorative chips for garden
Score:
",13,brick,decorative chips for garden,1.3,uses,0.12991297185183856,0.250900356249176,0.3487694961268069,0.4377835244555248,0.5170521556435318,2.0,1.8553361347835056,1.7556243128928104,1.7646471711060756,1.8313905788137494
"AUT Prompt:pants
Response:make purse
Score:
",35,pants,make purse,3.5,uses,0.22069142944069864,0.3635822404153748,0.4566987480151742,0.544442905519506,0.6065637553705059,3.0,3.196504112537827,3.0952716717453157,2.9993357879382736,3.0198866884455766
"AUT Prompt:brick
Response:long distance throwing
Score:
",14,brick,long distance throwing,1.4,uses,0.13605172971707513,0.27187322364974076,0.40235926771066266,0.4859115924332523,0.5517634922853673,2.0,1.8501270274696335,1.736580020106613,1.7474850629919199,1.6940785908974945
"AUT Prompt:rope
Response:dye the   your hair color and use it as extensions or make a bun
Score:
",27,rope,dye the   your hair color and use it as extensions or make a bun,2.7,uses,0.14141032618551352,0.2732685230515025,0.36300621482788226,0.4470713467975308,0.514588729009727,2.7,2.5552432654223356,2.739352373106902,2.788363291183625,2.6980455581832743
"AUT Prompt:brick
Response:hollow it out
Score:
",17,brick,hollow it out,1.7,uses,0.11697025585104424,0.21133733542302105,0.30300826193716807,0.3929770471302228,0.4661028788170296,1.7,1.8339570398904028,1.7329229919507352,1.6338089191253997,1.6598822637885533
"AUT Prompt:brick
Response:Using a brick to keep a door closed.
Score:
",18,brick,Using a brick to keep a door closed.,1.8,uses,0.425779530805407,0.6177816249520636,0.7586254677809725,0.8354958056731088,0.8900952540101235,1.0,1.0932378463805337,1.1130589473362391,1.1486597118890176,1.164077209076987
"AUT Prompt:box
Response:turn it over and use it as a table
Score:
",18,box,turn it over and use it as a table,1.8,uses,0.19022642610686724,0.33757234011831927,0.458718006868646,0.5421753698930166,0.62327202198063,2.0,1.8690539213374469,1.7715881957766664,1.6989963566071606,1.712138382943881
"AUT Prompt:knife
Response:spreading paint
Score:
",20,knife,spreading paint,2.0,uses,0.2429082448883143,0.4510225513357895,0.5619015249843152,0.6355188195749476,0.7077412941007926,2.0,1.8615716847210158,1.7902234225796136,1.8376911640329257,1.8338449151890228
"AUT Prompt:knife
Response:use to frame a picture
Score:
",22,knife,use to frame a picture,2.2,uses,0.2734685922758589,0.4109101069755621,0.5058948784975049,0.5846732179460001,0.663014028827517,2.0,1.8996557794272917,2.0123739765258195,2.037654536867794,1.9741260283280346
"AUT Prompt:rope
Response:unstring the   for a wig
Score:
",19,rope,unstring the   for a wig,1.9,uses,0.10592273137237758,0.19610188422446262,0.27730481006051166,0.3573201190697713,0.4271651733954166,1.9,2.1299293380293682,2.2968626331107167,2.25277884498891,2.1460440811773536
"AUT Prompt:box
Response:Shipping tool
Score:
",10,box,Shipping tool,1.0,uses,0.211710500758528,0.36493543174758813,0.4957040225859941,0.5862474574648034,0.6737668045950355,1.0,1.1259605817845388,1.2246335910994226,1.2980519180188992,1.389231889242369
"AUT Prompt:pencil
Response:Take out the erasers and cover it in chocolate
Score:
",41,pencil,Take out the erasers and cover it in chocolate,4.1,uses,0.16742739238406248,0.3261230998371954,0.4742603305927297,0.5781257148934722,0.6582379250591319,3.9,3.9973225800517387,3.87321718280726,3.770233659593739,3.676490776564786
"AUT Prompt:box
Response:car
Score:
",14,box,car,1.4,uses,0.29637207615548017,0.5359154923706336,0.635444215680058,0.7346125327580274,0.8132318927143025,1.0,1.1340939493028248,1.1444167202438364,1.19241834540274,1.2414889059248948
"AUT Prompt:rope
Response:wrap it around someone's mouth
Score:
",17,rope,wrap it around someone's mouth,1.7,uses,0.17689668807672404,0.2759826206060112,0.3674188953701717,0.4565054907940218,0.5453924889163918,1.3,1.1922911171235588,1.3186401141399602,1.4516068225667866,1.524685063156014
"AUT Prompt:knife
Response:self-defense
Score:
",10,knife,self-defense,1.0,uses,0.6009164694779247,0.7480513291550108,0.8265415136729273,0.8915660108786447,0.9450352906437449,1.0,1.0590072581690166,1.1198773266999824,1.147600776681513,1.1505654794379379
"AUT Prompt:brick
Response:a frame
Score:
",22,brick,a frame,2.2,uses,0.13121750357182982,0.25859838683276937,0.373334208056083,0.47588244364351917,0.5674817756348229,1.5,1.5985163788692265,1.414575912757831,1.3898858703932149,1.3592356898422213
"AUT Prompt:box
Response:dog bath tub
Score:
",19,box,dog bath tub,1.9,uses,0.1522761241377282,0.24651576217001517,0.3282835667410787,0.4039228735181692,0.4651508170508361,2.0,2.1146859379733605,2.011397311402182,2.1403462603852277,2.1481985002755137
"AUT Prompt:tire
Response:for a car
Score:
",10,tire,for a car,1.0,uses,0.7913993431626581,0.8731951334645314,0.9250728881225398,0.9663166914438365,0.9745850001532601,1.0,1.028102237575696,1.037742202231246,1.0574720380746314,1.0629231988690213
"AUT Prompt:paperclip
Response:a hole puncher
Score:
",18,paperclip,a hole puncher,1.8,uses,0.3498280258385425,0.5037292475227224,0.6448204318875325,0.7823911198093076,0.8322130762366795,2.0,2.0611047392785102,2.1571380674502483,2.182258002788336,2.2132535734687995
"AUT Prompt:box
Response:racecar
Score:
",19,box,racecar,1.9,uses,0.14470511456176538,0.27292972292561857,0.359988716766649,0.44658367362512863,0.5293049366220958,2.0,1.8590575548283559,1.7722237514382344,1.7776097142218081,1.702967525860251
"AUT Prompt:paperclip
Response:clean your fingernails
Score:
",23,paperclip,clean your fingernails,2.3,uses,0.42881719489266223,0.598803313587849,0.7662967858576503,0.8712671725609598,0.9008604132153496,2.0,2.0567752765684215,2.153653208583091,2.1712850897920055,2.1590883844507363
"AUT Prompt:knife
Response:2 shave
Score:
",17,knife,2 shave,1.7,uses,0.6219263012496268,0.7840281411340544,0.8483617368672077,0.90590814262596,0.9570716524385589,1.0,1.0620265388624788,1.0952392668371278,1.1018940294720014,1.1338678118049264
"AUT Prompt:fork
Response:use to pry something open
Score:
",27,fork,use to pry something open,2.7,uses,0.30460421524268594,0.5242775012572032,0.630498867678785,0.6895039321656459,0.7385363995800599,2.5,2.290499033920255,2.410030037000213,2.392056483407196,2.4125012853850025
"AUT Prompt:pants
Response:creating air pockets for life saving
Score:
",38,pants,creating air pockets for life saving,3.8,uses,0.2938993844439249,0.3970457370692138,0.46737658305011504,0.5343232896493919,0.5909141264987493,3.0,2.922064631606428,3.0090323678078055,3.0956054374045303,3.115179955639982
"AUT Prompt:pencil
Response:Use it to type your keyboard keys
Score:
",27,pencil,Use it to type your keyboard keys,2.7,uses,0.3781605265870912,0.6002653568885737,0.7193942067143315,0.7774634866274625,0.8354204589648022,2.7,2.8110033226568722,2.891979248229813,2.9672690080701174,2.9279149392826596
"AUT Prompt:brick
Response:a border for flowers
Score:
",22,brick,a border for flowers,2.2,uses,0.1159720807539749,0.21485458099335453,0.3126865278798937,0.3956892147317815,0.47850909057349034,2.0,1.861931032912296,1.842554331384459,1.9175347700571952,1.8452682687577335
"AUT Prompt:brick
Response:car
Score:
",14,brick,car,1.4,uses,0.3111888862126189,0.47852339890850026,0.6364348403970808,0.7584265488572177,0.818561882259785,1.0,1.0699378601245277,1.1270205995248672,1.187013745008709,1.2026606981977663
"AUT Prompt:shoe
Response:to plant a tree
Score:
",38,shoe,to plant a tree,3.8,uses,0.2274490094497018,0.41846441439958715,0.575005480535394,0.6889448749379148,0.7576282913688883,3.5,3.6369402499067602,3.4635378926068383,3.5522593126504747,3.565652866281757
"AUT Prompt:box
Response:animal cage
Score:
",17,box,animal cage,1.7,uses,0.2583556641918059,0.4717123356115339,0.5681298701841039,0.6624674363497279,0.7406790054433173,1.0,1.1356907517437274,1.2314598871277527,1.2697008923095319,1.2623408670966003
"AUT Prompt:box
Response:toy
Score:
",13,box,toy,1.3,uses,0.6332961466723841,0.807825524010736,0.8703824450550378,0.9169515566004871,0.9427839633421211,1.0,1.0648145071494544,1.0745306822063305,1.0961389427266104,1.104464776353015
"AUT Prompt:pants
Response:make art
Score:
",25,pants,make art,2.5,uses,0.18774049790089994,0.3198920358625418,0.42248639776224556,0.5126016993359651,0.5691731967425864,3.0,3.206556467724048,3.0349800327519323,2.9760905934236597,2.9585885244467502
"AUT Prompt:pants
Response:strangulation
Score:
",33,pants,strangulation,3.3,uses,0.1578533407693007,0.2680117571824041,0.36158030308729977,0.45184819076441246,0.5105022673087962,3.0,3.205510417847325,3.0746961164766824,2.9598863074502746,2.9415161956679605
"AUT Prompt:knife
Response:pry open things
Score:
",13,knife,pry open things,1.3,uses,0.41441694434888454,0.6110264150484899,0.7602866728623605,0.8720774406051689,0.9215453062058574,1.0,1.0965307550659669,1.21500445491721,1.2515377595351767,1.2487712509925384
"AUT Prompt:box
Response:Night Stand
Score:
",13,box,Night Stand,1.3,uses,0.16929204136749768,0.3211040968945085,0.4727459754731129,0.604862127991211,0.6860134576466018,1.7,1.5108874262331382,1.3470109829093229,1.3804273920051815,1.4300603469366573
"AUT Prompt:lightbulb
Response:take it apart to use it in science
Score:
",30,lightbulb,take it apart to use it in science,3.0,uses,0.18584185664750813,0.35750273257786247,0.5190553475622902,0.6232660963115167,0.6849821433638968,2.7,2.8440499836400277,2.70584230236336,2.6045448303415784,2.6672044841577778
"AUT Prompt:box
Response:holding stuffed animals
Score:
",13,box,holding stuffed animals,1.3,uses,0.5204735545494027,0.7180283080793344,0.8034365391731991,0.8650767529737728,0.9046530222916144,1.0,1.0825405146177485,1.126917978750192,1.1321253680359755,1.1569684391578159
"AUT Prompt:rope
Response:picture frame holder
Score:
",21,rope,picture frame holder,2.1,uses,0.14817268423669397,0.2904785718625149,0.380160804941888,0.44939157923476714,0.5053531645584071,2.7,2.8469704495378494,2.95384286039199,2.868520901029041,2.7723430002717104
