prompt,completion,item,response,target,type,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5,score_1,score_2,score_3,score_4,score_5,confidence_10,confidence_11,confidence_12,confidence_13,confidence_14,confidence_15,confidence_16,confidence_17,confidence_18,confidence_19,confidence_20,confidence_6,confidence_7,confidence_8,confidence_9,score_10,score_11,score_12,score_13,score_14,score_15,score_16,score_17,score_18,score_19,score_20,score_6,score_7,score_8,score_9
"AUT Prompt:rope
Response:to hold on to soda bottles
Score:
",30,rope,to hold on to soda bottles,3.0,uses,0.10578669749757864,0.18709102784832676,0.26585932369883525,0.34252373323446905,0.41774519446786473,2.7,2.43925741511241,2.2794872516207136,2.284078459732341,2.4670107920952784,0.6980151527659804,0.7355541259793273,0.7680913822308124,0.7944306548003062,0.8199822533179025,0.8406346273695856,0.8578435977047261,0.8738454355181444,0.8874910608121652,0.901095392914852,0.9139432017608743,0.49118702554596905,0.5553215151764415,0.613687792442928,0.6563316856153176,2.357476610346477,2.3647502854133604,2.3323545619609996,2.327966359086095,2.3115143146868675,2.3235152349006194,2.347116380233535,2.362734365751914,2.34946938720379,2.368349334759646,2.387069090170839,2.5467028469289374,2.4835637336241465,2.4756162005198705,2.3992327913908422
"AUT Prompt:box
Response:Use it as a hiding place after pranking Old Man Watson
Score:
",33,box,Use it as a hiding place after pranking Old Man Watson,3.3,uses,0.11799582930665173,0.22937991711906433,0.31847162626025405,0.39776404953430444,0.46950119483253133,2.0,2.1456763380308437,2.384671428734443,2.44753072075056,2.5777832381474646,0.7115959605374325,0.7464777282985817,0.7790779822734399,0.806125787895757,0.8309696960795852,0.8541348480451134,0.8738356231221528,0.8894195644030286,0.9042152892741432,0.9170233892190423,0.9290196461532658,0.5269360860154086,0.5800098107124043,0.62600651642505,0.6698988064579178,2.4432460582099877,2.4926265610445664,2.4636438374744625,2.4883506743625063,2.4707604659557303,2.4796898333227815,2.4530935222409274,2.436393919398533,2.4227079593599368,2.436357833811375,2.453966290058425,2.5693050337932446,2.489759386134998,2.483164189502579,2.464611051905147
"AUT Prompt:brick
Response:brick around a tree for decoration
Score:
",23,brick,brick around a tree for decoration,2.3,uses,0.28844204416236474,0.42274875603340833,0.5462550822253219,0.6401456732376618,0.7330942106636936,1.0,1.0953095969799351,1.1868086540111638,1.2620787695359799,1.2542078427851695,0.9398173147224141,0.9537064872116436,0.964798167225687,0.9741086810372882,0.9796892044802842,0.9851637533768248,0.9895363100057517,0.9927614207178205,0.9952322239153899,0.9968459232699374,0.9977912953239532,0.8035054766786369,0.8615920289638884,0.9055539522316367,0.9245703144694303,1.3702545538528736,1.3736004198744858,1.3704550072772768,1.381251178649419,1.3842060851088702,1.388183747475645,1.3926547545700747,1.3969018305214744,1.4008817459502398,1.4031466458417796,1.404280622174384,1.2669836242359434,1.3029183619527565,1.3367595808085382,1.3565713013956742
"AUT Prompt:rope
Response:to attach one item to another
Score:
",10,rope,to attach one item to another,1.0,uses,0.5629710348694197,0.7469311519251207,0.805758513465011,0.8454140383201294,0.8780552541464199,1.0,1.0738863749014484,1.08309376358528,1.1120307571559473,1.1264532980266195,0.9609244140708262,0.9693856806730119,0.9770868584790257,0.9845030442574816,0.9884030119884166,0.9910370100805085,0.9935627050971875,0.9959362730276652,0.9981998726036837,0.998668547460026,0.9990151690125207,0.901789497652319,0.9219453256853618,0.9397724472126563,0.950464798778939,1.18278530260502,1.1820627124842358,1.1908740415410337,1.1977224175245063,1.2016771305127139,1.2048620571298168,1.2081543741938907,1.2117098194874658,1.215765092389723,1.2165085733670953,1.2169885940525036,1.1494442179612459,1.1592943951995927,1.1733452953636587,1.180394911952558
"AUT Prompt:bottle
Response:so you can put water and when you sweat you can drink it.
Score:
",16,bottle,so you can put water and when you sweat you can drink it.,1.6,uses,0.10868860719081551,0.1996413970355408,0.2875919781933451,0.3665122147822636,0.44276223487373073,2.4,2.2177676750508137,2.2429157366020163,2.341338645180577,2.454769596564171,0.7173453491179038,0.7583919192497863,0.7902656243702639,0.8216403853416842,0.8498649244014604,0.8712293349468097,0.8894438841042103,0.9036385361756413,0.9177843774636222,0.9305863540393419,0.941250884011782,0.5080469266066622,0.5690613130061969,0.6239505169104824,0.6720487806217883,2.3877702811216013,2.328896711931145,2.3236979336211734,2.2960631555747746,2.2696254064884793,2.2581091850020223,2.2323448933978636,2.2412618069780326,2.2282954106268122,2.2457901141475802,2.2339411372099196,2.409181241365164,2.354587157567887,2.3673791898560874,2.4341264899961916
"AUT Prompt:table
Response:ladder
Score:
",30,table,ladder,3.0,uses,0.2613116297956391,0.4607321334477359,0.5681381906463898,0.6576651031981351,0.717133972997203,3.5,3.71641696896611,3.8645526958662275,3.7468625018407233,3.7512689685240335,0.8846505369154509,0.9071545393412603,0.9241690113915142,0.9410175256608159,0.9522801704529836,0.9634903076855009,0.9707793894436261,0.9756793996055778,0.9802425655970162,0.9840947573737882,0.9877773435807504,0.764500319113273,0.8013826529643489,0.8355008499869446,0.8603434663211357,3.744957282713521,3.7314383953792274,3.7382238221175412,3.7482821830843673,3.7358841197450654,3.743611058040725,3.741031059822499,3.7363050588864266,3.7407911933757325,3.7449374154993538,3.740296096901956,3.723309579076893,3.7314414684666466,3.750575347619162,3.7462274496729084
"AUT Prompt:box
Response:dog bed
Score:
",13,box,dog bed,1.3,uses,0.21630068048587212,0.35834229561872066,0.4982879520608699,0.6258076414149067,0.7163835057038855,1.3,1.4585541164071596,1.3297678261317518,1.364455727801762,1.3942367401545122,0.9495069231964276,0.9629381489876079,0.9734029284200082,0.9822053976723578,0.98827502543441,0.9920822740456491,0.9953200144452832,0.9972306659368922,0.9981143742608909,0.9987790586053408,0.999330263146291,0.7908890378022205,0.8436317644282265,0.8954357080976649,0.9256598884817747,1.4476678147182735,1.4595562896339724,1.4664415187330129,1.4631574905561409,1.4676829107443268,1.4712608024536789,1.474607254260377,1.4769550545812333,1.4783035247874532,1.4791831096642276,1.4798013230640519,1.3759387097272944,1.4149541847468177,1.4372303700085218,1.4360147427215382
"AUT Prompt:box
Response:Bus
Score:
",16,box,Bus,1.6,uses,0.15440144231757824,0.28018416295164517,0.3943917211587681,0.4889426367738352,0.5572236870004086,2.0,1.8653213807922024,1.7884898820188766,1.694026519366899,1.6702509067659785,0.8203831219601213,0.8439027304953634,0.8663204406635062,0.8876063597633068,0.908887407073823,0.9300197663141156,0.949762953495228,0.9658783203366663,0.9745572939900399,0.9806572299879731,0.9856809428736543,0.6238952805892728,0.6781449272363886,0.7284905801958679,0.7770660651574214,1.7257733195607667,1.7473510533249197,1.7720026798780137,1.7822665949917782,1.7733160545508664,1.7602888896863895,1.7735868775119612,1.7940491831170395,1.8030077335174697,1.8123194040336363,1.8163339699926988,1.6948026843608355,1.7032181675008584,1.730639579640816,1.766231094670183
"AUT Prompt:knife
Response:scraping junk up off floors and furniture
Score:
",10,knife,scraping junk up off floors and furniture,1.0,uses,0.2618747874376506,0.42428343567165366,0.5521917584462537,0.6792742326646704,0.7972679026674034,1.7,1.5468866473875842,1.4202071873174127,1.5286781135304077,1.524433823934794,0.9534602554631442,0.964696739405166,0.975379290579229,0.9837693363761943,0.989877561714401,0.9940028135912721,0.9957040159637414,0.9972814638496006,0.9984635304689958,0.999008603756422,0.9994555020144202,0.8520985216778112,0.8972625067585123,0.9219600130575029,0.9380684034556078,1.5381871945404677,1.5458957817652526,1.5563453240460092,1.5609818658249899,1.563073840870563,1.5665472024763287,1.5689963171337702,1.5707852798620552,1.5702279239374315,1.5708989050538742,1.5713590590934576,1.5035572387258074,1.5184787765663192,1.5394142022520145,1.540454573806061
"AUT Prompt:tire
Response:play ground
Score:
",22,tire,play ground,2.2,uses,0.21210543352257533,0.33604438021653804,0.450447469062406,0.5463568003075443,0.6267881948202946,2.5,2.573763439587414,2.6820175256670553,2.6149568697183683,2.587372941152992,0.879740622557117,0.9062583661634944,0.9271426891043434,0.9407467219150161,0.9537450245056088,0.9651628786009437,0.9746053134798118,0.9797646081533837,0.9848703169162814,0.9875802725921292,0.9895312724308618,0.7056246468397708,0.7639194400442728,0.8083971328838014,0.8452589732293956,2.6096427831766533,2.5947302845342066,2.608364268119101,2.608243313376152,2.5972280096166043,2.588979818703457,2.580366963909177,2.5752044973198034,2.5696304832292363,2.5705370290280403,2.5727639238575564,2.521748251170669,2.5429816788156794,2.595636451080385,2.626353825882491
"AUT Prompt:box
Response:a microphone
Score:
",20,box,a microphone,2.0,uses,0.13635455003322122,0.2545931928565429,0.35543105271789166,0.4402484161237166,0.5042069828611836,2.7,2.374904701702051,2.5522478786916722,2.503650316016222,2.6046671328012843,0.7571885569364567,0.7873413777760472,0.8162616780161259,0.8422627217020501,0.8680978125701825,0.8891434581724907,0.9094300482202425,0.924945442012724,0.9343263445618855,0.9434278231176693,0.9523942824867462,0.5670726812283867,0.626778404260123,0.6796795860655598,0.7255262290642832,2.5096641307781984,2.4786564152373773,2.514842804866011,2.505123460399504,2.525803386420238,2.508623930498748,2.488355322460473,2.490228093608024,2.4782778646303254,2.4890993919485225,2.4797873667999375,2.581977726906268,2.5741686839906706,2.537262935646162,2.496993728088265
"AUT Prompt:rope
Response:long
Score:
",10,rope,long,1.0,uses,0.7860539344609806,0.912949163651484,0.9737334482754714,0.9845237083144983,0.9894123342977459,1.0,1.0416984540572771,1.0515802612829006,1.0521109357271694,1.054323928269627,0.9989128708298055,0.9993621756561618,0.9995625197901764,0.9997241549277553,0.9998070970513074,0.9998789071817031,0.9999196668698744,0.9999489554463308,0.9999682592963324,0.9999811117990701,0.999985924274326,0.992427008239519,0.9947492297589152,0.9967260414285731,0.9981612716637617,1.0600826360102116,1.0604152966319997,1.0606236624850682,1.0608240445242925,1.0609185484272208,1.0610147196865176,1.0610815295825085,1.061123675607469,1.0611611045732283,1.0611834534270221,1.0611942278279125,1.0562852844319557,1.057087679332245,1.0581644400132029,1.0593748935571836
"AUT Prompt:box
Response:Storage for a smaller
Score:
",10,box,Storage for a smaller,1.0,uses,0.930071550288645,0.96635892508361,0.9899304869314987,0.9955604409730422,0.9980381887150138,1.0,1.0112651853839376,1.0157592124033117,1.016235599112821,1.0174366014046148,0.9995416016257797,0.9996093439771148,0.9996673416889101,0.9997132676959124,0.99975238721524,0.9997895942019327,0.9998199377089553,0.9998470486549604,0.9998633431375319,0.9998766352333339,0.999887373412724,0.9986535481584603,0.999086197280576,0.9992734768563464,0.9994188426903237,1.017929267152908,1.0179144983424016,1.0179714760083793,1.0180074017569205,1.01799104545826,1.0179866544431064,1.018013422641195,1.017993953640253,1.0180148461205325,1.018010618515194,1.0180050553976914,1.0176723328056363,1.0179678112808777,1.01790821910898,1.0179928845701123
"AUT Prompt:hat
Response:a Frisbee
Score:
",24,hat,a Frisbee,2.4,uses,0.3716852072584236,0.554103612591733,0.6836129236970627,0.7420281090372296,0.7864343170149385,2.7,2.7987640584836164,2.8937223590610124,2.854854716771081,2.874343430447467,0.9193209741351503,0.9313110090254143,0.9423170211358133,0.9524033434423972,0.9615418253552197,0.9676533805835482,0.973270307368856,0.9785859732056643,0.9834443577238188,0.9870817327650526,0.989764588175475,0.818318283932642,0.8500333322630493,0.8772570094368783,0.903156647105578,2.922961233471919,2.9149410051569693,2.911262578004459,2.9196156144656253,2.9241811818727284,2.9297127236255887,2.935889553664608,2.9313490128583624,2.931194143335207,2.935501167880349,2.933507518773083,2.9026170380540792,2.8987883595800903,2.9174455962118566,2.9054745945889042
"AUT Prompt:brick
Response:it can be used as a side chalk
Score:
",20,brick,it can be used as a side chalk,2.0,uses,0.11381339018730248,0.2105907111233539,0.2855209160276555,0.35997216827617706,0.4314855278177905,2.0,1.724268975341375,1.849116652537645,2.087148128195518,2.1224256785561115,0.6956033212970973,0.7272959867054845,0.7580053708081586,0.7811361665571946,0.8041671192162919,0.8244899247133898,0.8437578705745123,0.8627552278548163,0.8807732642647786,0.89709400895433,0.9102790993928874,0.4957553298407194,0.5581528777939595,0.6173747702767984,0.6598818344935294,2.2103366328772673,2.1575949779823307,2.1674156325795684,2.165419338854797,2.146362054708999,2.1797277998212916,2.1596384492971423,2.182546592234201,2.1951778770766928,2.2243742510118,2.2298150652354414,2.0806263608673485,2.127509370521496,2.1824257359751864,2.1513497149863072
"AUT Prompt:hat
Response:I can make the hat a fun hat
Score:
",13,hat,I can make the hat a fun hat,1.3,uses,0.2103322406774382,0.3490397655869852,0.4529051083415822,0.5279853986963119,0.5999452454144651,1.3,1.4589589938857317,1.4913041191066712,1.4925406859965384,1.5414129956009208,0.8782839205386814,0.9135015459424286,0.9377766567533168,0.9580811413751774,0.9731966500148325,0.9858346390277503,0.9936714836287237,0.9954912175239454,0.9971023982476639,0.9983783677440484,0.9990641644645164,0.6695059124630091,0.7285855533356246,0.7874864125942108,0.8411628154203304,1.5690626658383515,1.597242013035363,1.59213624324624,1.6092571910628528,1.6184324980598175,1.6322977424579344,1.6391410985009578,1.6416287156954434,1.6407535179748538,1.6419794752773385,1.6427743858609996,1.5890595022739384,1.6304907123421757,1.5833325085718097,1.5588712392797697
"AUT Prompt:box
Response:Makeshift sled
Score:
",10,box,Makeshift sled,1.0,uses,0.193521705437419,0.285103305514554,0.36101988347342023,0.4356413991097449,0.5053289560672922,2.0,2.0963667537054844,2.181244225035575,2.2701024975781943,2.1914823239376204,0.754263025427443,0.7955054924711598,0.833611093462779,0.8643978704433175,0.8915158505100225,0.9161879413426549,0.937260932466015,0.9533329541868476,0.9643335416705565,0.9734801604526512,0.978386190051354,0.5600167084432662,0.6129413782960929,0.6623808278259261,0.7111894254900166,2.2089664917147886,2.2085016297590325,2.180686116640045,2.156442498760702,2.130391374042745,2.1484233127929113,2.1743148916124135,2.1966643129383163,2.208109815478785,2.2117919348150368,2.2057155130910546,2.182548728559392,2.253131887395943,2.2193105717174686,2.197396436514867
"AUT Prompt:hat
Response:rip or take it apart and then with the hat’s fabric put it together like a blanket
Score:
",33,hat,rip or take it apart and then with the hat’s fabric put it together like a blanket,3.3,uses,0.16670578279417206,0.32632188628357284,0.44815251354105307,0.5566805216566051,0.6111173153002979,3.3,3.5934821908035217,3.5952540625631535,3.4792059250417915,3.5345047001012424,0.8173225241931175,0.8445847037912255,0.8714173121842421,0.8981951146733064,0.9191700397219807,0.9392098554102484,0.9556123310811803,0.9657782849272122,0.9713804468393639,0.976965591193714,0.9820348863169094,0.6614311447654688,0.7065017280777842,0.750799141118867,0.7873699108092052,3.5481048557397528,3.569147247843447,3.5947307957247667,3.591906595842014,3.5966551661464354,3.6159297338791885,3.6122234378306883,3.6236735672220757,3.6293042537088502,3.6222765325953654,3.6180319151437015,3.5699140564965317,3.514418744313,3.5253681035831765,3.561347233963629
"AUT Prompt:shovel
Response:separate handle and burn if made of wood
Score:
",30,shovel,separate handle and burn if made of wood,3.0,uses,0.22073773535991636,0.3572643915470805,0.4529781714751503,0.5432603496899485,0.6058114156804614,3.0,3.1146433784760545,3.196068800690667,3.113629189744798,3.1638478087088537,0.8280707549856521,0.8529520888658528,0.8748059622842146,0.8938749946849454,0.9100783166207427,0.9252032088564882,0.9399778205109113,0.9505924297144278,0.9601617222641381,0.968848328089201,0.9744608024172007,0.6592558380102724,0.709203863719975,0.753507890858555,0.7926914629235066,3.3085525483266816,3.3112201478405097,3.2909547367783345,3.30821409678926,3.29916569241329,3.2844664522143296,3.3035722605957396,3.3135820501075566,3.3234130209949897,3.3142371931054444,3.3101234946370575,3.166778587426481,3.225460958837714,3.265121852039025,3.2866183359134147
"AUT Prompt:brick
Response:a rock
Score:
",13,brick,a rock,1.3,uses,0.6926392556122035,0.7932420947167047,0.884850229826796,0.9174009234853491,0.9492284070314421,1.0,1.0380474661296548,1.0548143370690684,1.0706101595543898,1.0816545506086133,0.9940886572541958,0.9953604213379658,0.9965420524460596,0.997451806741429,0.9981649078787744,0.9987129310437809,0.9990981144335601,0.999370276999855,0.9995389853622535,0.9996430334899036,0.9997216737322823,0.9656445680730898,0.9797680059620132,0.985827400470404,0.9902979273819512,1.1026115278716546,1.1036303447724731,1.104930344594264,1.1060203418702454,1.1067304530143216,1.1074949810014063,1.1079932818762979,1.1085085397498837,1.1087771615064754,1.1089531929135767,1.1090704818404733,1.092166553484407,1.0922794732721997,1.0966294820780855,1.1007075903925652
